"[O-]C(=O)CN1[CH]C(=CC(=C1)C(=O)[O-])C(=O)[O-].[OH2][Gd]([OH2])[OH2] MOFid-v1.sql,rtl.cat0;4514312",Gd.BFTAUFCSHOETSL.MOFkey-v1.sql,['[OH2][Gd]([OH2])[OH2]'],['[O-]C(=O)CN1[CH]C(=CC(=C1)C(=O)[O-])C(=O)[O-]'],[O-]C(=O)CN1[CH]C(=CC(=C1)C(=O)[O-])C(=O)[O-].[OH2][Gd]([OH2])[OH2],"sql,rtl",0,4514312
[O-]C(=O)c1ccc(cc1)C1=[C]C(=C([C]=C1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O][Ho]([O]1[Ho]2(OO2)[O]([Ho]21OO2)[Ho]([O])[O])[O] MOFid-v1.csq.cat0;4514330,Ho.ZEVYFSDFKCQWQS.MOFkey-v1.csq,['[O][Ho]([O]1[Ho]2(OO2)[O]([Ho]21OO2)[Ho]([O])[O])[O]'],['[O-]C(=O)c1ccc(cc1)C1=[C]C(=C([C]=C1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)C1=[C]C(=C([C]=C1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O][Ho]([O]1[Ho]2(OO2)[O]([Ho]21OO2)[Ho]([O])[O])[O],csq,0,4514330
[O-]C(=O)c1ccc(cc1)C1=[C]C(=C([C]=C1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O][Y]1[O]([Y]2OO2)[Y]([O]1[Y]1OO1)[O] MOFid-v1.csq.cat0;4514331,Y.ZEVYFSDFKCQWQS.MOFkey-v1.csq,['[O][Y]1[O]([Y]2OO2)[Y]([O]1[Y]1OO1)[O]'],['[O-]C(=O)c1ccc(cc1)C1=[C]C(=C([C]=C1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)C1=[C]C(=C([C]=C1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O][Y]1[O]([Y]2OO2)[Y]([O]1[Y]1OO1)[O],csq,0,4514331
[In].[O-]C(=O)c1ccc(cc1)c1c(c2ccc(cc2)C(=O)[O-])c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[OH2][In] MOFid-v1.kgd.cat1;4514347,In.LUIFAWBWDOLINT.MOFkey-v1.kgd,"['[In]', '[OH2][In]']",['[O-]C(=O)c1ccc(cc1)c1c(c2ccc(cc2)C(=O)[O-])c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],[In].[O-]C(=O)c1ccc(cc1)c1c(c2ccc(cc2)C(=O)[O-])c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[OH2][In],kgd,1,4514347
[O-]C(=O)c1ccc(cc1)c1c(c2ccc(cc2)C(=O)[O-])c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C1([O])OO1)c1ccc(cc1)C1([O])OO1.[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43 MOFid-v1.stp.cat0;4514348,Zr.LVBUXIMCXKHKTN.MOFkey-v1.stp,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],['[O-]C(=O)c1ccc(cc1)c1c(c2ccc(cc2)C(=O)[O-])c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C1([O])OO1)c1ccc(cc1)C1([O])OO1'],[O-]C(=O)c1ccc(cc1)c1c(c2ccc(cc2)C(=O)[O-])c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C1([O])OO1)c1ccc(cc1)C1([O])OO1.[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,stp,0,4514348
[O-]C(=O)c1ccc(cc1)c1c(C2=CC=[C]C=C2)c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])C1=CC=[C]C=C1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1c(c2ccc(cc2)C(=O)[O-])c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O][C](c1ccc(cc1)c1c(c2ccc(cc2)C(=O)[O-])c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])[O].[O][Zr]123[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]5[Zr]([O]63)([O]21)([O]78)[O])[O])([O])[O] MOFid-v1.hfp.cat0;4514349,Zr.HXICRXUFYKFUPZ.LUIFAWBWDOLINT.ZXUXHQSEHOGQHX.MOFkey-v1.hfp,['[O][Zr]123[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]5[Zr]([O]63)([O]21)([O]78)[O])[O])([O])[O]'],"['[O-]C(=O)c1ccc(cc1)c1c(C2=CC=[C]C=C2)c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])C1=CC=[C]C=C1)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1c(c2ccc(cc2)C(=O)[O-])c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]', '[O][C](c1ccc(cc1)c1c(c2ccc(cc2)C(=O)[O-])c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])[O]']",[O-]C(=O)c1ccc(cc1)c1c(C2=CC=[C]C=C2)c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])C1=CC=[C]C=C1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1c(c2ccc(cc2)C(=O)[O-])c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O][C](c1ccc(cc1)c1c(c2ccc(cc2)C(=O)[O-])c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])[O].[O][Zr]123[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]5[Zr]([O]63)([O]21)([O]78)[O])[O])([O])[O],hfp,0,4514349
* MOFid-v1.NA.NA;4514362,,['*'],[],*,NA,,4514362
[CH]C(=C[C]=[C]C(=O)[O-])C(=CC=C(c1ccccc1)C(=C[C]=[C]C(=O)[O-])[CH])c1ccccc1.[O-]C(=O)c1ccc(cc1O)C(=CC=C(c1ccc(c(c1)O)C(=O)[O-])c1ccccc1)c1ccccc1.[Zn].n1ccc(cc1)c1ccncc1 MOFid-v1.sql.cat0;4514370,Zn.INHWMCWVJFLAKB.MWVTWFVJZLCBMC.UYESIMMYCUBPQH.MOFkey-v1.sql,['[Zn]'],"['[CH]C(=C[C]=[C]C(=O)[O-])C(=CC=C(c1ccccc1)C(=C[C]=[C]C(=O)[O-])[CH])c1ccccc1', '[O-]C(=O)c1ccc(cc1O)C(=CC=C(c1ccc(c(c1)O)C(=O)[O-])c1ccccc1)c1ccccc1', 'n1ccc(cc1)c1ccncc1']",[CH]C(=C[C]=[C]C(=O)[O-])C(=CC=C(c1ccccc1)C(=C[C]=[C]C(=O)[O-])[CH])c1ccccc1.[O-]C(=O)c1ccc(cc1O)C(=CC=C(c1ccc(c(c1)O)C(=O)[O-])c1ccccc1)c1ccccc1.[Zn].n1ccc(cc1)c1ccncc1,sql,0,4514370
* MOFid-v1.NA.NAno_mof;4514371,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4514371
[O-]C(=O)c1ccc(cc1O)C(=CC=C(c1ccc(c(c1)O)C(=O)[O-])c1ccccc1)c1ccccc1.[Zn][Zn][Zn] MOFid-v1.ERROR.cat1;4514372,Zn.INHWMCWVJFLAKB.MOFkey-v1.ERROR,['[Zn][Zn][Zn]'],['[O-]C(=O)c1ccc(cc1O)C(=CC=C(c1ccc(c(c1)O)C(=O)[O-])c1ccccc1)c1ccccc1'],[O-]C(=O)c1ccc(cc1O)C(=CC=C(c1ccc(c(c1)O)C(=O)[O-])c1ccccc1)c1ccccc1.[Zn][Zn][Zn],ERROR,1,4514372
