['O=[C]1=NC=CC=N1', 'n1ccc(cc1)c1ccncc1'], 0.0
['[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-]'], 0.0011627906976744186
['[O-]C(=O)c1ccc([se]1)C(=O)[O-]', 'n1ccc(cc1)C1=CC(=[C][C]1)c1sc2c(n1)sc(n2)c1ccc(cc1)c1ccncc1', 'n1ccc(cc1)C1=[C][C]=C([CH]1)c1sc2c(n1)sc(n2)c1ccc(cc1)c1ccncc1', 'n1ccc(cc1)c1ccc(cc1)[C]1[N]c2c(S1)nc(s2)c1ccc(cc1)c1ccncc1', 'n1ccc(cc1)c1ccc(cc1)c1nc2c(s1)nc(s2)c1ccc(cc1)c1ccncc1'], 0.044186046511627906
['[O-]C(=O)c1ccc([se]1)C(=O)[O-]', '[S]N1[C]([N]SC2=C1N([S])[C](N2[S])c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1'], 0.04534883720930233
['[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)[C](C=[C]c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])C=[C]c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'], 0.046511627906976744
['Nc1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]'], 0.04767441860465116
['[O-]C(=O)c1ccc(cc1)c1cc([N][N]c2cc(cc(c2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])cc(c1)c1ccc(cc1)C(=O)[O-]'], 0.04883720930232558
['[O-]C(=O)c1ccc(cc1)c1cc(N=Nc2cc(cc(c2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])cc(c1)c1ccc(cc1)C(=O)[O-]'], 0.05
['[O-]C(=O)C1=C[C]=C2C(=C1)[C]=CC(=C2)C(=O)[O-]', '[O-]C(=O)c1c2[N][N]c3c4[N][N]c5c(c6nc1c1c(c2[N][N]c2c([N][N]c5c(c6n1)C(=O)[O-])c(C(=O)[O-])c1c(c2C(=O)[O-])nc(c3C(=O)[O-])c(c4C(=O)[O-])n1)C(=O)[O-])C(=O)[O-]'], 0.05116279069767442
['[O-]C(=O)c1c(N(=O)=O)c(N(=O)=O)c(c(c1N(=O)=O)N(=O)=O)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]'], 0.05232558139534883
['[C]1=C2OS3(OOS4(OC(=[C]1)C1=[C][C]=C(C5=[C][C]=C2OS2(OO2)OOS2(O5)OO2)OS2(OOS5(O1)OO5)OO2)OO4)OO3'], 0.053488372093023255
['[CH]C1C2[CH]C34C52N2N3C36C72C2(C5(C(C1([C])[C])[CH])[C]4[C]32)C([CH])C(C(C7[CH]6)[CH])([C])[C].[O-][C]=O.[O-][C]=O', '[C][CH]C12[CH]C34[CH][C]5C([CH][C]1[C]1[C]2[C]2[C]1C16C72C2C1[C][C]2C(C1(C7C6[C]1)C12C6[CH][CH][C][C]([CH][CH]C1[CH][C]2[CH]6)[C])[CH])([CH][C]3[C]1[C]4[C]2[C]1C13C42C2C1[C][C]2C(C1(C4C3[C]1)C12C3[CH][CH][C][C]([CH][CH]C1[CH][C]2[CH]3)[C])[CH])[C][C][C][C]5.[O-][C]=O.[O-][C]=O', '[C][C]1[C][CH][CH]C2C3(C([CH][CH]1)[CH][C]3[CH]2)C12[C]C3C2C24C3(C3[C][C](C1[CH])C23)[C]1[C]4[C]2[C]1[C]1C32[CH][C]C2([CH]1)[C][C][C][C][C]=CC1([CH]3)[C]([CH]2)[C]2[C]1[C]1[C]2C23C41C1C2[C][C]1C(C1(C4C3[C]1)C12C3[CH][CH][C][C]([CH][CH]C1[CH][C]2[CH]3)[C])[CH].[O-][C]=O.[O-][C]=O'], 0.05465116279069768
['[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-]', '[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C1=CC=[C]C=C1'], 0.05581395348837209
['[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]'], 0.05697674418604651
['N1=NN=C([N]1)c1cc(cc(c1)C1=NN=N[N]1)C1=NN=N[N]1', '[N]1N=NC(=N1)c1cc(cc(c1)C1=NN=N[N]1)C1=NN=N[N]1', '[N]1N=NC(=N1)c1cc(cc(c1)C1=NN=N[N]1)C1=N[N]N=N1'], 0.05813953488372093
['CC1=NC=C[N]1', 'CC1=N[CH]C=N1', '[O-]C(=O)[O-]'], 0.05930232558139535
['[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Fe]2([Fe]4(n5c1ccc5C(=C1[N]2=C(C(=c2n4c(=C3c3ccc(cc3)C(=O)[O-])cc2)c2ccc(cc2)C(=O)[O-])C=C1)c1ccc(cc1)C(=O)[O-])Cl)Cl'], 0.06046511627906977
['[O-]C(=O)c1ccc(cc1)C1=[C]C=C[C]=C(c2ccc(cc2)C(=O)[O-])c2ccc([nH]2)C(=[C]C=C[C]=C(c2[nH]c1cc2)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'], 0.06162790697674418
['[O-]C(=O)c1ccc(cc1)C(=O)[O-]'], 0.06279069767441861
['O[C](c1cncnc1)O'], 0.06395348837209303
['[O-]C(=O)c1ccc(cc1C)[N][N]c1ccc(c(c1)C)C(=O)[O-]', '[O][C]1[N][N][C]1[O]'], 0.06511627906976744
['[O-]C(=O)c1cc(cc(c1)Oc1ccccc1C(=O)[O-])Oc1ccccc1C(=O)[O-]'], 0.06627906976744186
['C1=C[N][C]=N1'], 0.06744186046511627
['[O-]C(=O)c1ccc(s1)c1ccc(s1)C(=O)[O-]'], 0.0686046511627907
['CC1=N[CH]CN1c1ccc(cc1)n1ccnc1C', '[O-]C(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)[O-])(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'], 0.06976744186046512
['Cc1nccn1c1ccc(cc1)n1ccnc1C', '[O-]C(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)[O-]'], 0.07093023255813953
['[O-]C(=O)c1cc(cc(c1)C(=O)[O-])[C]1[CH][CH][C]C=C[C]2[C](C=C1)[C][C]2'], 0.07209302325581396
['[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]'], 0.07325581395348837
['Cc1nccn1Cc1ccc(cc1)Cn1ccnc1C', '[O-]C(=O)COc1cc(OCC(=O)[O-])cc(c1)C(=O)[O-]'], 0.07441860465116279
['[O-]C(=O)c1cc(cc(c1)c1ccc2-c3c(Cc2c1)cc(cc3)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-]'], 0.0755813953488372
['[C]1[C][C][N]O[C][C][C][C][N]O[C][C][C][C][N]O[C][C][C][C][N]O[C][C][C][C][N]O[C][C][C][C][N]O[C]1.O1OO1.O1OO1', '[O-]C(=O)c1ccc(cc1)C=Cc1ccc(cc1)C(=O)[O-]'], 0.07674418604651162
['[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c2c3c1CCC13CCc3c1c(OP(=O)(O2)[O])c(cc3c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'], 0.07790697674418605
['[O-]C(=O)c1ccc2c(c1)ccc(c2)c1cc(c2ccc3c(c2)ccc(c3)C(=O)[O-])c2c3c1CCC13CCc3c1c(OP(=O)(O2)[O])c(cc3c1ccc2c(c1)ccc(c2)C(=O)[O-])c1ccc2c(c1)ccc(c2)C(=O)[O-]'], 0.07906976744186046
['[C]C1=N[C]=[C][N]1', '[C]C1=N[C][C]=N1'], 0.08023255813953488
['O=C(c1ccc(cc1)C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-]'], 0.08139534883720931
['[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1C(=O)C23C4(C1=O)[CH][CH]C14C3([CH][CH]2)[C]1C(=O)[O-]'], 0.08255813953488372
['[O-]C(=O)C1=CC=C(N([CH]1)C)C(=O)[O-]'], 0.08372093023255814
['[O]N1OON([O])c2c3-c4c1cc(cc4S(=O)(=O)c3cc(c2)C(=O)[O-])C(=O)[O-]'], 0.08488372093023255
['[O-]C(=O)c1ccc(s1)C(=O)[O-]'], 0.08604651162790697
['[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-]'], 0.0872093023255814
['[N]C=O', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]'], 0.08837209302325581
['[O-]C(=O)c1ccc(cc1)[C]1[CH][C]2c3ccccc3[C]3C45C62C27[C]([CH]1)c1ccccc1[C](C47N5SN62)[CH][C]([CH]3)c1ccc(cc1)C(=O)[O-]'], 0.08953488372093023
['[O-]C(=O)c1ccc(cc1)C(=O)[O-]', 'n1ccc(cc1)c1c2ccccc2c(c2c1n[se]n2)c1ccncc1'], 0.09069767441860466
['[O-]C(=O)c1ccc(cc1)C(=O)[O-]', 'n1ccc(cc1)c1c2ccccc2c(c2c1nsn2)c1ccncc1'], 0.09186046511627907
['[O-]C(=O)c1cncc(c1)C(=O)[O-]'], 0.09302325581395349
['[O-]C(=O)c1cc(cc(c1)N(=O)=O)C(=O)[O-]'], 0.0941860465116279
['[O-]C(=O)c1ccc(cc1)C(=O)[O-]', '[O-][n+]1cccc(c1)Br'], 0.09534883720930232
['[N][O].[N]', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]'], 0.09651162790697675
['[O-]C(=O)c1ccc(cc1)C(=O)[O-]', '[O-][n+]1ccc(cc1)c1ccccc1'], 0.09767441860465116
['[O]P(=O)(Cc1ccc(cc1)CP(=O)(O)[O])O'], 0.09883720930232558
['Brc1cnccn1', '[C]#N'], 0.1
['[O-]C(=O)C1=[C][C]=C([C]=[C]1)C(=O)[O-]'], 0.10116279069767442
['[O-]C(=O)C1CCC(C1(C)C)(C)C(=O)[O-]', 'n1ccc(cc1)c1ccncc1'], 0.10232558139534884
['[O-]C(=O)C1CCC(C1(C)C)(C)C(=O)[O-]', 'n1ccc(cc1)C=Cc1ccncc1'], 0.10348837209302325
['C1=N[N]C=N1', '[N]1=CN=NC=1'], 0.10465116279069767
['[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-]'], 0.1058139534883721
['[O-]C(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)[O-])(c1ccc(cc1)C(=O)[O-])c1ccccc1'], 0.10697674418604651
['[O-]C(=O)c1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'], 0.10813953488372093
['N1=NN=C([N]1)c1ccc(cc1)C1=NN=N[N]1'], 0.10930232558139535
['N1=NN=C([N]1)c1ccc(cc1)C1=NN=N[N]1', '[N]1N=NC(=N1)c1ccc(cc1)C1=N[N]N=N1'], 0.11046511627906977
['N1=NN=C([N]1)c1ccc(cc1)C1=NN=N[N]1', '[N]1N=NC(=N1)c1ccc(cc1)C1=NN=N[N]1'], 0.11162790697674418
['[N]1N=NC(=N1)c1ccc(cc1)C1=NN=N[N]1', '[N]1N=NC(=N1)c1ccc(cc1)C1=N[N]N=N1'], 0.1127906976744186
['NC1=NC=[N]=C2C1=NC=N2', 'Nc1ncnc2=[N]=CN=c12'], 0.11395348837209301
['[CH]1[N]C=C[C]([CH]1)c1ccncc1', '[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'], 0.11511627906976744
['[O-]C(=O)c1ccc(cc1)c1c(Br)c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])Br)c1ccc(cc1)C(=O)[O-]', 'n1ccc(cc1)c1ccncc1'], 0.11627906976744186
['[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]', 'n1ccc(cc1)[N][N]c1ccncc1'], 0.11744186046511627
['[O-]C(=O)c1ccc(cc1)c1c(Br)c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])Br)c1ccc(cc1)C(=O)[O-]', 'n1ccc(cc1)[N][N]c1ccncc1'], 0.1186046511627907
['N1N[C](NN[C]1c1ccncc1)c1ccncc1', '[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'], 0.11976744186046512
['N1N[C](NN[C]1c1ccncc1)c1ccncc1', '[O-]C(=O)c1ccc(cc1)c1c(Br)c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])Br)c1ccc(cc1)C(=O)[O-]'], 0.12093023255813953
['[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-]'], 0.12209302325581395
['[O-]C(=O)c1ccc(cc1)c1c2N=C[N]c2c(c2c1N=C[N]2)c1ccc(cc1)C(=O)[O-]'], 0.12325581395348836
['CN1[C]([Pd](I)I)N(c2c1c(ccc2c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])C'], 0.12441860465116279
['[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)[O-]'], 0.12558139534883722
['[C]C(=[C])C1=[C][C]=C(OO1)C(=[C])[C]'], 0.12674418604651164
['[O-]C(=O)[C]=[C]C1=[C]C(=C2C(=[C]1)[C]N1[C]3[C][C][C][C][C]3N3[Mn]1(O2)OC1=C([C]=C([C]=C1[C]3)[C]=[C]C(=O)[O-])C([C])([C])[C])C([C])([C])[C]', '[O-]C(=O)[C]=[C]C1=[C]C2=C(C(=[C]1)C([C])([C])[C])O[Mn]13N([C]2)[C]2[C][C][C][C][C]2N3[C]C2=[C]C(=[C]C(=C2O1)C([C])([C])[C])[C]=[C]C(=O)[O-]'], 0.12790697674418605
['[O-]C(=O)c1cc(C)c(c(c1)C)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1c(C)cc(cc1C)C(=O)[O-]'], 0.12906976744186047
['[C]', '[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]'], 0.13023255813953488
['[O-]C(=O)C1=[C]C(=[C]C(=[C]1)C(=O)[O-])C(=O)[O-]'], 0.1313953488372093
['CCC1(CC)c2cc(ccc2-c2c1c1-c3ccc(cc3C(c1c1-c3c(C(c21)(CC)CC)cc(cc3)C(=O)[O-])(CC)CC)C(=O)[O-])C(=O)[O-]'], 0.1325581395348837
['[O-]C(=O)c1cc(cc(c1)C12[C]3[C]=C(C45C67C81C12C2(C91C7([C]4[C]38)C1([C]6[C]9[C]2[C]=C1[O])C12C(=[C][C]3[C]4[C]1[C]1C65C(=[C]C5([C]([C]6[C]21)C15[C][C]C34[C][C]1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[O])[O])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[O])C(=O)[O-].[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-]'], 0.13372093023255813
['[C]C12[C]=C3O[C]C4=C5[C]=C([C]=[C]4)C4=[C]C6=[C][C]=C4[C]OC4=[C]C7([C])[C]8C97C7%10C%114[C]C4%10C%10(C(=[C]C%12([C])[C]%13C4%12[C]8[C]9%13)O[C]C4=[C][C]=C5[C]=C4C4=[C][C]=C([C]OC5=[C]C8([C]9[C]%12C%131C2(c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[C]%12C89C12C8%13C3([C]1)C13C9=[C]C%12%13[C]%14[C]1C1%15C%163[C][C]3C%17(C%18%15C%15(C%12%16C%13%14%15)C3%17%18)[C]=C([C]1C52[C]8)O[C]C1=[C]C23C5([C]8C%12%13[C]=C([C]O9)[C]=[C][C]%12C9%13[C]=C([C]=[C][C]29)[C]OC2=[C]C9%12[C]%13[C]%14C%112C2%11[C]%15C%16%10C(=[C]C%10%17[C]%15C%15%17C%10(C%142%16)C2%15C9%11C%12%132)O[C]C(=[C]5)[C]=[C]8)[C]3[C]=[C]1)[C])C6=[C]4)[C]7', '[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-]'], 0.13488372093023254
['[C]#N'], 0.13604651162790699
['[C]#N', 'n1ccncc1'], 0.1372093023255814
['N#Cc1ccc(cc1)C(=O)[O-]'], 0.13837209302325582
['[O-]C=O', '[O].[O].[CH].[CH]'], 0.13953488372093023
['C[Si](C#Cc1cnccc1C=Cc1ccncc1)(C)C', '[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'], 0.14069767441860465
['[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-]', 'n1ccc(cc1)c1ccncc1'], 0.14186046511627906
['n1ccc(cc1)c1nnc(nn1)c1ccncc1'], 0.14302325581395348
['[C]#Cc1cnccc1C=Cc1ccncc1C#[C]', '[O-]C(=O)c1ccc(cc1)c1c(Br)c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])Br)c1ccc(cc1)C(=O)[O-]'], 0.14418604651162792
['[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Al]24(n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])([O])[O]'], 0.14534883720930233
['[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Fe]24(n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])(Cl)Cl'], 0.14651162790697675
['[O-]C(=O)c1ccc(cc1)C1=C2[C]=[C]C3=C(c4ccc(cc4)C(=O)[O-])C4=[N]5[Pd]6(N23)[N]2=C1[C]=[C]C2=C(C1=[C][C]=C(N61)C(=C5[C]=[C]4)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'], 0.14767441860465116
['[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Zn]24(n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])([O])[O]'], 0.14883720930232558
['[O-]C(=O)C1=C[C]=C([C]=C1)C1=[C]C=C(C=[C]1)C(=O)[O-]'], 0.15
['C[NH](CC(=O)[O-])C'], 0.1511627906976744
['[O-]C(=O)C1CCC[NH2]1'], 0.15232558139534882
['[O-]C(=O)C[NH2]C'], 0.15348837209302324
['[O-]C(=O)C[N](C)(C)C'], 0.15465116279069768
['FC(C1=N[N]C(=N1)C(F)(F)F)(F)F', 'FC(C1=[N]=C(N=N1)C(F)(F)F)(F)F'], 0.1558139534883721
['[O-]C(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'], 0.1569767441860465
['[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1c2ccccc2c(c2c1cccc2)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]'], 0.15813953488372093
['[O-]C(=O)c1cc(cc(c1)C1=NN=N[N]1)C(=O)[O-]'], 0.15930232558139534
['[O-]C(=O)c1cccc(c1)C(=O)[O-]'], 0.16046511627906976
['N1=NC=C([CH]1)c1ccc(cc1)C1=[C]N=N[C]1', 'N1=[C][C]([C]=N1)c1ccc(cc1)C1=C[N]N=C1', '[N]1N=CC(=C1)c1ccc(cc1)C1=[C][N]N=[C]1'], 0.16162790697674417
['O=C1N(c2cccc3c2C=C[CH][N]3)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1cccc2c1cccn2', '[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]'], 0.16279069767441862
['[O-]C(=O)C1=[C]C=C(C=[C]1)C1=C[C]=C(C(=C1)C)C(=O)[O-]', '[O-]C(=O)C1=[C]C=C(C=[C]1)C1=C[C]=C([C]=C1)C(=O)[O-]', '[O-]C(=O)c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)C(=O)[O-]'], 0.16395348837209303
['O=C(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'], 0.16511627906976745
['[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]'], 0.16627906976744186
